ne_id	ba_id	ne_volume_um3	ne_volume_um3_OP50	ne_dryweight_ug	ne_preference	ne_clearance	lfc_spx_over_op50	lfc_spx_over_op50_cl95	spx_over_total	spx_over_total_cl95	mn_spx	cl95_spx	mn_op50	cl95_op50	nreps
P.quartusdecimus	BAC1	232105.5565	3028779.053	0.2465	0.3075	-0.091666667	-1.1735635785056606	0.48519329225616425	0.30715532286212915	0.07157052119176234	22	5.5625	49.625	11.004687499999996	8
P.quartusdecimus	BAC2	3414333.676	3028779.053	3.6275	0.41375	0.268333333	-0.5548005302109037	0.24473825354280399	0.40502793296089384	0.04087981012976373	18.125	1.25	26.625	4.126562499999999	8
P.quartusdecimus	BAC3	2194146.696	3028779.053	2.331	0.25625	-0.698333333	-1.5492584390394772	0.3228599925374801	0.2546689303904924	0.04247808045579215	18.75	3.125	54.875	8.195312499999993	8
P.quartusdecimus	BAC4	630191.6765	3028779.053	0.6695	0.30875	0.043333333	-1.130985312175967	0.5474287191934614	0.3134715025906736	0.08166005603029608	15.125	4.5625	33.125	7.625	8
P.quartusdecimus	BAC5	6259771.551	3028779.053	6.651	0.34	0.151666667	-1.0118741002882918	0.42412620689586156	0.3315068493150685	0.06514934252817463	15.125	3.1875	30.5	6.251562499999999	8
P.quartusdecimus	BAC6	2249442.755	3028779.053	2.3905	0.3575	0.071666667	-0.8785801995851412	0.32213700305829895	0.3522906793048973	0.05095037382210717	27.875	4.3125	51.25	8.251562499999999	8
P.quartusdecimus	BAC7	2382020.56	3028779.053	2.531	0.1175	0.266666667	-2.8607118213089953	0.5141405425317513	0.12101063829787234	0.03790656950832219	11.375	3.9375	82.625	7.001562499999999	8
P.quartusdecimus	BAC8	1461022.21	3028779.053	1.553	0.245	-0.068333333	-1.5670405927238937	0.4146693093506239	0.2523364485981308	0.054226746729393774	30.375	8.253124999999997	90	8.4375	8
P.quartusdecimus	BOR1	5101711.494	3028779.053	5.4215	0.29125	0.361666667	-1.2987621103083196	0.34733684354075933	0.289002557544757	0.04947047028228576	14.125	2.6265624999999986	34.75	5.314062499999999	8
P.quartusdecimus	BRE1	91129.615	3028779.053	0.0975	0.23625	-0.36	-1.6880559936852597	0.399643491293738	0.23684210526315788	0.05006929996970924	11.25	2.875	36.25	3.875	8
P.quartusdecimus	BRE2	187906.5725	3028779.053	0.1975	0.64875	-0.026666667	0.874469117916141	0.41936982849752025	0.6470588235294118	0.06638481293947274	33	5.751562499999999	18	4.1875	8
P.quartusdecimus	BUR1	540956.6915	3028779.053	0.575	0.17	0.085	-2.2758584461913776	0.5146566625897979	0.17114914425427874	0.05060508779348516	26.25	7.1875	127.125	29.068749999999994	8
P.quartusdecimus	CHR1	2369827.152	3028779.053	2.5185	0.34	0.111666667	-0.9954750771869307	0.29028658892277787	0.33403068340306835	0.04476030276693046	59.875	6.375	119.375	20.38125	8
P.quartusdecimus	CHR2	2603552.426	3028779.053	2.765	0.3925	0.016666667	-0.6818240399737452	0.35724300192501063	0.384	0.058573493532825906	18	2.7515624999999986	28.875	5.625	8
P.quartusdecimus	CHR3	845995.3545	3028779.053	0.898	0.31875	0.026666667	-1.0834160081876376	0.38216475436655606	0.32061068702290074	0.05769959940741368	15.75	3.3125	33.375	5.375	8
P.quartusdecimus	CHR4	1402940.061	3028779.053	1.4905	0.36125	0.126666667	-0.8514774752899119	0.3568363471197313	0.35658914728682173	0.05674806394246912	23	4.126562499999999	41.5	7.065624999999997	8
P.quartusdecimus	CHR5	2591281.291	3028779.053	2.7515	0.39875	0.155	-0.7089512179966095	0.48918417803111947	0.3795620437956204	0.07985074970928005	19.5	2.6875	31.875	9.875	8
P.quartusdecimus	CHR6	5669810.143	3028779.053	6.024	0.375	0.185	-0.7624211748488762	0.43734332741926335	0.37087378640776697	0.07073133990677213	23.875	5	40.5	8.876562499999999	8
P.quartusdecimus	CUP1	4436564.087	3028779.053	4.7145	0.395	0.191666667	-0.6380395530101179	0.3338946054287395	0.3912037037037037	0.055120077934029385	21.125	3.5	32.875	5.3125	8
P.quartusdecimus	CUP2	411464.8195	3028779.053	0.437	0.38	0.291666667	-0.7728225160981751	0.5004856722136197	0.3691931540342298	0.08079177457000991	18.875	3.9375	32.25	8.939062499999999	8
P.quartusdecimus	CUP3	788994.5815	3028779.053	0.8385	0.3225	0.473333333	-1.040641984497346	0.3200462280389911	0.32710280373831774	0.04882825000851266	21.875	4.376562499999999	45	4.3125	8
P.quartusdecimus	CUR1	922086.9565	3028779.053	0.979	0.2375	-0.141666667	-1.7484612330040357	0.2815732635469463	0.22935779816513763	0.034497146609891366	12.5	0.9390624999999986	42	7.565624999999997	8
P.quartusdecimus	DEL1	7955569.037	3028779.053	8.453	0.37625	-0.21	-0.5621366958720049	0.6517584779167576	0.40380313199105144	0.10876058213535618	45.125	17.317187499999996	66.625	15.881249999999994	8
P.quartusdecimus	DEL2	6285392.593	3028779.053	6.679	0.395	-0.325	-0.7718712091144075	0.6737644225724647	0.3693467336683417	0.10878235284707871	36.75	7.626562499999999	62.75	26.253124999999997	8
P.quartusdecimus	DYE1	1923521.168	3028779.053	2.0435	0.21625	-0.098333333	-1.8506660933309342	0.2995991754875447	0.2170767004341534	0.03529380682233941	18.75	3.1875	67.625	8.065624999999997	8
P.quartusdecimus	EMP1	4310986.674	3028779.053	4.581	0.4175	0.341666667	-0.5090136474878575	0.2901808874137494	0.4126984126984127	0.04875152873081906	42.25	5.3125	60.125	9.439062499999999	8
P.quartusdecimus	EMP2	4210705.33	3028779.053	4.474	0.45625	0.281666667	-0.18010200605457782	0.39708826505777944	0.4688311688311688	0.06854275767656064	45.125	11.567187499999996	51.125	5.125	8
P.quartusdecimus	ENS1	6678811.469	3028779.053	7.0965	0.42125	0.418333333	-0.4642810182986931	0.19904727440244527	0.42023346303501946	0.033614408485393654	40.5	3.5625	55.875	5.939062499999999	8
P.quartusdecimus	ENT1	5749035.878	3028779.053	6.108	0.51	0.203333333	0.056583528366367514	0.6580603556700813	0.5098039215686274	0.11398932799351964	29.25	9.814062499999999	28.125	8.690624999999997	8
P.quartusdecimus	ENT2	7202720.159	3028779.053	7.6535	0.45875	0.256666667	-0.25861065367964364	0.9792961070381283	0.4553058024046001	0.16834313980419346	108.875	54.945312499999986	130.25	59.128125	8
P.quartusdecimus	ENT3	4954792.186	3028779.053	5.265	0.34875	0.221666667	-0.9138433562502855	0.24540971401798847	0.34673366834170855	0.038530398490990464	25.875	3.003124999999997	48.75	6.0625	8
P.quartusdecimus	ESC1	8949890.482	3028779.053	9.5105	0.44375	0.415	-0.39548470185744344	0.30827548666022514	0.4318936877076412	0.05242892156300092	48.75	3.8125	64.125	12.751562499999999	8
P.quartusdecimus	FAL1	2115468.224	3028779.053	2.248	0.46375	0.178333333	-0.21526798690306645	0.24730390410139994	0.4627659574468085	0.042616851516523314	21.75	2.6875	25.25	3	8
P.quartusdecimus	FIC1	7161007.135	3028779.053	7.6085	0.33	0.18	-1.050626073069968	0.34656767649682413	0.32558139534883723	0.05274759198583876	21	4.129687499999996	43.5	6.001562499999999	8
P.quartusdecimus	FLA1	1258367.121	3028779.053	1.3365	0.3225	-0.046666667	-1.0718929184817858	0.30484529841980523	0.32235294117647056	0.04615727456172574	17.125	2.9390624999999986	36	4.4375	8
P.quartusdecimus	FLA2	1117654.317	3028779.053	1.1875	0.3875	0.11	-0.6480547611524183	0.24281395059217423	0.3895516248457425	0.04002331512247594	118.375	14.631249999999994	185.5	21.190624999999997	8
P.quartusdecimus	FLA3	2110021.003	3028779.053	2.2415	0.41875	0.153333333	-0.4952078479628272	0.4880853521208144	0.4150197628458498	0.08213555715137932	26.25	6.125	37	9.064062499999999	8
P.quartusdecimus	FLA4	1509938.231	3028779.053	1.605	0.40625	0.073333333	-0.5508693020527483	0.5896635161587845	0.40568475452196384	0.09854515507061144	19.625	5.751562499999999	28.75	8.190624999999997	8
P.quartusdecimus	FLA5	1945163.353	3028779.053	2.0655	0.3775	0.035	-0.7842713089445628	0.3613863484115531	0.3673469387755102	0.05821558188247886	15.75	2.3140624999999986	27.125	5.503124999999997	8
P.quartusdecimus	FLA6	1822942.2	3028779.053	1.9375	0.38625	0.21333333300000001	-0.6690267655096307	0.2824899848802753	0.3861003861003861	0.04641155425893073	50	7.003124999999997	79.5	10.878124999999997	8
P.quartusdecimus	HER1	8568829.212	3028779.053	9.105	0.2975	0.363333333	-1.2395754330098048	0.3329031524268945	0.29750479846449135	0.04822594047227346	19.375	3.4375	45.75	6.75	8
P.quartusdecimus	KLE1	2983879.246	3028779.053	3.1705	0.47625	0.343333333	-0.13022257740858095	0.2819728270358331	0.4774494556765163	0.04876277657813168	115.125	16.4375	126	16.817187500000003	8
P.quartusdecimus	KLE2	1711813.048	3028779.053	1.8195	0.4575	0.275	-0.2642606660358736	0.4108345715055701	0.45433472415391746	0.07059837283818168	122.5	20.875	147.125	33.5671875	8
P.quartusdecimus	KLE3	4055830.561	3028779.053	4.308	0.385	0.311666667	-0.6740588426060143	0.29395867750274585	0.3852739726027397	0.04825729988057562	28.125	4.253124999999997	44.875	6.128124999999997	8
P.quartusdecimus	KOS1	8856856.133	3028779.053	9.41	0.24375	0.426666667	-1.5881649327595002	0.5170654495501132	0.24958402662229617	0.06712585601623487	18.75	6.5	56.375	5.128124999999997	8
P.quartusdecimus	KOS2	8079727.915	3028779.053	8.5835	0.46	0.183333333	-0.2270980283101876	0.3611809175499871	0.460727969348659	0.06220176840083722	120.25	22.9375	140.75	22.82187499999999	8
P.quartusdecimus	LYS1	8901895.506	3028779.053	9.4585	0.45625	0.566666667	-0.22300751196221755	0.3088664198803325	0.46143250688705234	0.05320402369686464	41.875	7.189062499999999	48.875	6.251562499999999	8
P.quartusdecimus	LYS2	4104142.797	3028779.053	4.3615	0.4125	0.466666667	-0.5028001836230379	0.4269641574885748	0.4137426900584795	0.07178529417130004	35.375	7.8125	50.125	9.875	8
P.quartusdecimus	MIC1	164975.7765	3028779.053	0.176	0.2525	-0.201666667	-1.5738219431159557	0.4163732777422379	0.2514506769825919	0.054322724261268884	16.25	3.6875	48.375	8.626562499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC2	33038.346	3028779.053	0.0355	0.28375	-0.17	-1.3161841123525584	0.33629548642964574	0.286527514231499	0.04765297963977325	18.875	3.875	47	5.189062499999999	8
P.quartusdecimus	MIC3	30142.7435	3028779.053	0.033	0.15	-0.383333333	-2.4792530595500413	0.4184804966081218	0.15206611570247933	0.03740202589739993	11.5	2.9375	64.125	8.814062499999999	8
P.quartusdecimus	MIC4	561750.5195	3028779.053	0.597	0.11375	0.038333333	-3.0672632269046782	0.5401525400377856	0.1065891472868217	0.035653822278588716	6.875	2.0015624999999986	57.625	13.565624999999997	8
P.quartusdecimus	OCH1	1178337.34	3028779.053	1.252	0.3775	-0.395	-0.7369655941662062	0.1920153704248742	0.375	0.03119412014863478	78.375	7.439062499999999	130.625	12.1875	8
P.quartusdecimus	OCH2	2705873.775	3028779.053	2.8755	0.39875	-0.293333333	-0.5680965728291999	0.416924937495104	0.4028089887640449	0.06951775665494839	89.625	19.942187499999996	132.875	24.503125000000004	8
P.quartusdecimus	PAE1	3412874.054	3028779.053	3.626	0.41625	-0.268333333	-0.497879586010523	0.26627810229924276	0.41457023060796644	0.044795442405879224	98.875	12.128124999999997	139.625	19.256249999999987	8
P.quartusdecimus	PAE2	2508818.97	3028779.053	2.667	0.43	0.171666667	-0.4308048151371604	0.4475315219003897	0.42589703588143524	0.075847889000343	34.125	7.314062499999999	46	10.315624999999997	8
P.quartusdecimus	PAE3	1341868.004	3028779.053	1.426	0.27625	-0.291666667	-1.3868547315081352	0.34479164075725766	0.27661909989023054	0.04782240251966603	31.5	6.003124999999997	82.375	11.879687499999996	8
P.quartusdecimus	PAE4	1552096.021	3028779.053	1.649	0.165	-0.201666667	-2.4405725913859815	0.43203305470899594	0.15555555555555556	0.039336801652120564	10.5	1.8140624999999986	57	13.942187499999996	8
P.quartusdecimus	PAE5	862823.652	3028779.053	0.917	0.30125	0.09	-1.2249036404924978	0.44566168582327914	0.29963459196102316	0.06482572721265788	30.75	6.5	71.875	16.190624999999997	8
P.quartusdecimus	PAE6	1583115.73	3028779.053	1.6825	0.3675	0.125	-0.8296475966760581	0.2659184620317892	0.36006825938566556	0.04247099565546649	26.375	2	46.875	7.875	8
P.quartusdecimus	PAR1	1349487.561	3028779.053	1.4335	0.2475	0.608333333	-1.5698556083309478	0.4960120075522073	0.25196850393700787	0.06480131109544422	16	5.064062499999999	47.5	6.378124999999997	8
P.quartusdecimus	PAR2	5836890.731	3028779.053	6.203	0.2725	0.5	-1.40232644752929	0.4014088514921541	0.27447833065810595	0.05540779378218681	21.375	5.251562499999999	56.5	7.378124999999997	8
P.quartusdecimus	PRO1	9186942.217	3028779.053	9.76	0.50875	0.221666667	0.05108710438633495	0.2260939609541709	0.5088517956499747	0.03916681849325109	125.75	12.4375	121.375	14.75468750000001	8
P.quartusdecimus	PRO2	5300759.324	3028779.053	5.632	0.555	0.468333333	0.2740473985562116	0.41305723555570906	0.5473465140478668	0.07093554682440864	65.75	10.001562499999999	54.375	13.189062499999999	8
P.quartusdecimus	PSE1	NA	3028779.053	NA	0.47125	0.036666667	-0.17563865263670603	0.3171565239002838	0.469601677148847	0.054755896223939365	56	8.314062499999999	63.25	10.254687499999996	8
P.quartusdecimus	PSE10	7159182.564	3028779.053	7.606	0.2575	0.048333333	-1.4642810182986932	0.6335017890418311	0.2660098522167488	0.08573561335300775	20.25	7.439062499999999	55.875	13.440624999999997	8
P.quartusdecimus	PSE11	7969504.06	3028779.053	8.468	0.51125	0.018333333	0.05935527761642124	0.33608223945046456	0.5102840352595495	0.058213976592737415	65.125	9.626562499999999	62.5	11.253124999999997	8
P.quartusdecimus	PSE12	5903730.073	3028779.053	6.274	0.25875	0.283333333	-1.5719943680928568	0.5736015848121238	0.2516891891891892	0.0748828534073308	18.625	5.439062499999999	55.375	14.940624999999997	8
P.quartusdecimus	PSE13	2292717.503	3028779.053	2.4365	0.525	0.07	0.17694945057528097	0.2619931123619451	0.5306246209824136	0.0452296302678542	109.375	16.7515625	96.75	9.440624999999997	8
P.quartusdecimus	PSE14	10392515.48	3028779.053	11.0415	0.47375	0.301666667	-0.1780528823257126	0.2862283392704517	0.4691848906560636	0.04941119826243926	88.5	11.5	100.125	15.01093749999999	8
P.quartusdecimus	PSE15	320835.2875	3028779.053	0.341	0.165	-0.4	-2.335603031784439	0.3293550814266078	0.16535433070866143	0.031507035873589204	18.375	3.3765624999999986	92.75	12.564062499999999	8
P.quartusdecimus	PSE2	7255210.471	3028779.053	7.7085	0.4125	0.106666667	-0.5381857300517088	0.2657324566283465	0.4078061911170929	0.04448235185038449	37.875	3.4390624999999986	55	8.814062499999999	8
P.quartusdecimus	PSE3	9500535.738	3028779.053	10.095	0.245	0.091666667	-1.6665762662748083	0.29260212701469834	0.23954372623574144	0.036945537394101724	15.75	1.9375	50	8.0625	8
P.quartusdecimus	PSE4	9448597.139	3028779.053	10.04	0.5175	0.176666667	0.12567875222603628	0.26058508264563096	0.5217647058823529	0.04507039189413006	110.875	17.135937499999997	101.625	9.5	8
P.quartusdecimus	PSE5	9315256.233	3028779.053	9.8975	0.23625	0.263333333	-1.7796099315747	0.38735134621237166	0.22556390977443608	0.04690139154026809	15	2.4390624999999986	51.5	11.003124999999997	8
P.quartusdecimus	PSE6	8198127.236	3028779.053	8.7105	0.3175	0.188333333	-1.2051144299046124	0.3815034977706381	0.3025210084033613	0.05579697511999039	22.5	3.6265624999999986	51.875	10.875	8
P.quartusdecimus	PSE7	8814519.267	3028779.053	9.3655	0.4425	0.261666667	-0.3589588258323294	0.3454713902960245	0.43811610076670315	0.05894858030268808	50	8.251562499999999	64.125	11.126562499999999	8
P.quartusdecimus	PSE8	9130188.257	3028779.053	9.7005	0.29125	-0.188333333	-1.3332434081151965	0.5184532575198175	0.2841163310961969	0.07309265234723408	15.875	4.689062499999999	40	8.1875	8
P.quartusdecimus	PSE9	10051370.52	3028779.053	10.6795	0.42375	0.168333333	-0.46000423029033494	0.2661468976898237	0.4209558823529412	0.04496712338842327	57.25	6.625	78.75	11.314062499999999	8
P.quartusdecimus	RAL1	8237471.403	3028779.053	8.752	0.3775	0.14	-0.7140911279136195	0.5611289188340728	0.37872340425531914	0.09151562507375684	22.25	6.814062499999999	36.5	8.751562499999999	8
P.quartusdecimus	RAL2	2185630.656	3028779.053	2.322	0.31125	-0.458333333	-1.235888263820671	0.5268839108756587	0.2980392156862745	0.07640585860436637	19	4.876562499999999	44.75	11.626562499999999	8
P.quartusdecimus	RAL3	3342021.345	3028779.053	3.551	0.3075	0.176666667	-1.1937717433966801	0.2571834517697276	0.3041825095057034	0.03773097793519944	30	3.0015624999999986	68.625	10.125	8
P.quartusdecimus	RAL4	142191.2075	3028779.053	0.151	0.15625	-0.165	-2.432075944271836	0.3219920626782653	0.15633074935400518	0.029436573631420465	15.125	2.75	81.625	10.565624999999997	8
P.quartusdecimus	RAL5	7765039.209	3028779.053	8.25	0.345	-0.083333333	-0.9050034860642531	0.30308061525938634	0.34812286689419797	0.047674035940809385	38.25	6.439062499999999	71.625	9.001562499999999	8
P.quartusdecimus	RAO1	2031383.516	3028779.053	2.158	0.3625	0.118333333	-0.8114635709056837	0.3066972377723245	0.36297760210803687	0.04915524391208701	68.875	11.3125	120.875	16.314062500000006	8
P.quartusdecimus	RHO1	1103470.975	3028779.053	1.174	0.4	0.118333333	-0.5830604634767816	0.38939392473430573	0.40031645569620256	0.06479480796454173	31.625	6.375	47.375	8.503124999999997	8
P.quartusdecimus	SIN1	1218794.218	3028779.053	1.2945	0.29375	0.078333333	-1.2731318113794068	0.2296169588618093	0.2926666666666667	0.032947829336527616	54.875	5.814062499999999	132.625	15.751562499999991	8
P.quartusdecimus	SPH1	1852731.95	3028779.053	1.9685	0.32375	0.133333333	-1.0587622302133584	0.35308281084206783	0.32434429257480607	0.053633204502309476	109.75	20.064062500000006	228.625	37.20000000000002	8
P.quartusdecimus	SPH2	1912449.319	3028779.053	2.032	0.32125	0.053333333	-1.0822339253841233	0.34008315245318216	0.3207891852393131	0.0513611677886474	109.75	20.189062500000006	232.375	34.25312499999998	8
P.quartusdecimus	SPH3	2174815.193	3028779.053	2.311	0.28375	0.166666667	-1.4514609075287175	0.4181980240276108	0.26774847870182555	0.056832234541598	16.5	3	45.125	10.1875	8
P.quartusdecimus	SPH4	8182886.819	3028779.053	8.694	0.23125	0.131666667	-1.9475325801058645	0.6431269422449983	0.20588235294117646	0.07288298222967128	13.125	4.125	50.625	16.004687499999996	8
P.quartusdecimus	STA1	836838.651	3028779.053	0.8895	0.1725	0.151666667	-2.291411668364298	0.23524479591994465	0.16962524654832348	0.022967309043054038	10.75	1.3765624999999986	52.625	5.3125	8
P.quartusdecimus	STE1	7190741.659	3028779.053	7.6405	0.4	0.146666667	-0.5958200875532448	0.16173657087333385	0.398195149464185	0.026864906989539843	88.25	7.001562499999999	133.375	10.564062500000006	8
P.quartusdecimus	STE2	7377536.896	3028779.053	7.838	0.25625	0.165	-1.5913602719193067	0.44279565657565984	0.24916943521594684	0.05742030891035818	18.75	4.814062499999999	56.5	9.501562499999999	8
P.quartusdecimus	STE3	5138097.721	3028779.053	5.4595	0.37625	0.118333333	-0.8043935216864969	0.4348083198902985	0.3641114982578397	0.06978123836972361	26.125	5.125	45.625	10.439062499999999	8
P.quartusdecimus	VAR1	2541046.666	3028779.053	2.7005	0.46	0.095	-0.25328642928223166	0.303167735016367	0.45622119815668205	0.05213221460292914	37.125	4.751562499999999	44.25	7.375	8
P.quartusdecimus	aci1	5961090.204	3028779.053	6.334	0.33375	0.551666667	-1.0248318529799356	0.3002364814297542	0.3295194508009153	0.045978644256059686	18	2.625	36.625	5.4375	8
P.quartusdecimus	aci2	10471124.28	3028779.053	11.125	0.30125	0.505	-1.2560624452260845	0.44417774729617915	0.2951219512195122	0.0640468475018092	15.125	3.3125	36.125	7.817187499999996	8
P.quartusdecimus	par1	3729342.814	3028779.053	3.962	0.14625	-0.315	-2.5760293759511486	0.5560010001147642	0.14361702127659576	0.047399632606996964	13.5	3.6890624999999986	80.5	21.8765625	8
Panagrolaimus	ACH1	927934.1625	1735144.466	0.9865	0.50875	0.438333333	0.03157007900086973	0.42449459354854735	0.5054704595185996	0.07355050234829144	28.875	5.876562499999999	28.25	6.003124999999997	8
Panagrolaimus	ACH2	984152.309	1735144.466	1.0465	0.51875	0.31	0.07675719898403804	0.3697816891159127	0.5132978723404256	0.06403295908292829	24.125	3.625	22.875	4.75	8
Panagrolaimus	ACI1	1148364.66	1735144.466	1.221	0.73375	0.6	1.618909832644494	0.5997744385644367	0.7543859649122807	0.07703005249610458	48.375	17.567187499999996	15.75	3.1875	8
Panagrolaimus	ACI10	1708270.032	1735144.466	1.8155	0.73125	0.025	1.7124759240554228	0.7370602976015465	0.7662037037037037	0.0915188076199629	41.375	18.3765625	12.625	3.1875	8
Panagrolaimus	ACI11	897186.0095	1735144.466	0.9535	0.60375	0.153333333	0.6911099052364224	0.5136982291237697	0.6175213675213675	0.08409936124005665	36.125	10.815624999999997	22.375	4.3125	8
Panagrolaimus	ACI2	1032844.397	1735144.466	1.0965	0.72375	0.45	1.5459683691052926	0.6006146348074534	0.7448979591836735	0.07911012826048373	45.625	16.004687499999996	15.625	3.503124999999997	8
Panagrolaimus	ACI3	1025905.453	1735144.466	1.09	0.6375	0.445	0.7341340033830436	0.5897247349455705	0.6245398773006134	0.09585147409223867	63.625	14.129687499999996	38.25	13.126562499999999	8
Panagrolaimus	ACI4	933208.971	1735144.466	0.992	0.44375	0.321666667	-0.3820224420508807	0.3727300819353711	0.43418467583497056	0.06347008831336272	82.875	9.501562499999999	108	25.004687500000003	8
Panagrolaimus	ACI5	2018565.486	1735144.466	2.145	0.61875	0.285	0.6422064525556319	0.8716495730855822	0.6094839609483961	0.14380319650946552	54.625	22.128124999999997	35	15.689062499999999	8
Panagrolaimus	ACI6	1279520.651	1735144.466	1.36	0.61375	0.24	0.27250126963448695	1.29179652344453	0.5470809792843692	0.22186650787211148	72.625	33.63906249999999	60.125	46.07343749999999	8
Panagrolaimus	ACI7	718896.7635	1735144.466	0.764	0.615	0.355	0.7858751946471525	0.682700928870981	0.6329113924050633	0.10994355468967083	68.75	25.195312499999993	39.875	11.9375	8
Panagrolaimus	ACI8	1054544.646	1735144.466	1.1215	0.64125	0.371666667	0.8422605370058056	0.6531433092643938	0.6419437340153452	0.10405960804940959	31.375	10	17.5	5.626562499999999	8
Panagrolaimus	ACI9	987607.6645	1735144.466	1.0505	0.31	0.221666667	-1.1496023166432658	0.19568549726801202	0.3107011070110701	0.029049220485676545	52.625	4.876562499999999	116.75	11.564062499999999	8
Panagrolaimus	ADV1	1376391.178	1735144.466	1.462	0.43625	0.371666667	-0.412383045832866	0.5026667153550898	0.42902208201892744	0.0853502011006478	34	7.628124999999997	45.25	12.0625	8
Panagrolaimus	ART1	359116.906	1735144.466	0.3815	0.62125	0.04	0.6881222346476851	0.3918088619867979	0.6170321264660887	0.0641755849274557	151.25	24.817187499999996	93.875	20.315624999999997	8
Panagrolaimus	ART2	160387.193	1735144.466	0.17	0.63	0.38	0.7407571733285804	0.6214454489057679	0.625615763546798	0.10089129820807811	47.625	13.943749999999994	28.5	9.004687499999996	8
Panagrolaimus	ART3	291716.389	1735144.466	0.31	0.60875	0.041666667	0.5061853873370392	0.759432229842181	0.5868263473053892	0.1276311579856629	24.5	7.003124999999997	17.25	7.625	8
Panagrolaimus	ART4	1338172.175	1735144.466	1.421	0.655	0.295	1.0409079435802062	0.791588463756803	0.6729377713458755	0.12076197712333721	58.125	24.253124999999997	28.25	10.065624999999997	8
Panagrolaimus	ART5	1390257.946	1735144.466	1.478	0.59375	0.158333333	0.5479783827563031	0.5742491365306962	0.5938320209973753	0.09600527724228061	113.125	31.692187499999996	77.375	21.878124999999997	8
Panagrolaimus	ART6	859868.816	1735144.466	0.913	0.51125	0.296666667	0.07088348615650968	0.2977114814148249	0.512280701754386	0.0515583464968339	109.5	16.257812499999993	104.25	14.940624999999997	8
Panagrolaimus	ART7	336589.8065	1735144.466	0.358	0.5175	0.371666667	0.10600832381904021	0.3202912889995596	0.518361581920904	0.05542740115901367	137.625	21.814062500000006	127.875	19.878125000000004	8
Panagrolaimus	ART8	432854.189	1735144.466	0.4595	0.58125	0.01	0.39902962307845175	0.4468710678245387	0.5687091017251636	0.07597455599125075	119.5	19.440625000000004	90.625	23.88749999999999	8
Panagrolaimus	ART9	164166.8335	1735144.466	0.1745	0.67125	0.143333333	1.1040724541476867	0.5124138009212742	0.6825	0.07696489204327298	34.125	9.5	15.875	3.5015624999999986	8
Panagrolaimus	BAC1	136516.8913	1735144.466	0.145625	0.4875	0.11	-0.06680337068424635	0.4765845741961149	0.48842592592592593	0.08254156096066297	79.125	18.701562499999987	82.875	19.1265625	8
Panagrolaimus	BAC2	1142036.829	1735144.466	1.2135	0.64375	0.431666667	1.022252806847128	0.5297497433404696	0.67008547008547	0.08117603972183594	49	15.267187499999984	24.125	4.6875	8
Panagrolaimus	BAC3	774205.6045	1735144.466	0.822	0.68625	0.163333333	1.0459362841668591	0.6689810631218376	0.6737044145873321	0.10193419009507035	43.875	10.0625	21.25	8.564062499999999	8
Panagrolaimus	BAC4	231708.8855	1735144.466	0.26	0.56	0.058333333	0.356779654380814	0.27080152817560765	0.5615120274914089	0.04621610279116604	102.125	14.190624999999997	79.75	10.064062499999999	8
Panagrolaimus	BAC5	1483414.174	1735144.466	1.5765	0.53125	0.38	0.1073727230402807	0.3299163523092163	0.5185976913210774	0.05709105265774493	151.625	11.0625	140.75	30.50468749999999	8
Panagrolaimus	BAC6	1754844.245	1735144.466	1.865	0.55625	-0.106666667	0.2199071579468536	0.9195604379548347	0.5380333951762524	0.1584256705941391	36.25	14.690624999999997	31.125	15.3125	8
Panagrolaimus	BAC7	1097570.633	1735144.466	1.165	0.4225	0.163333333	-0.4819685073978307	0.3682466482690414	0.4172494172494173	0.06206442253859483	22.375	3.8125	31.25	5.939062499999999	8
