spe.ID	VOC_id	VOC_counts	VOC_name
MIC4	VOC_247	0	Propanoic acid, 2-methyl-, propyl ester
MIC4	VOC_248	0	Propanoic acid, anhydride
MIC4	VOC_249	0	Propiolactone
MIC4	VOC_250	0	Pyridin-2,6-diol, diacetate
MIC4	VOC_251	1765318.955	Pyrimidine, 2-methyl-
MIC4	VOC_252	0	Pyrimidine, 4,6-dimethyl-
MIC4	VOC_253	0	Tartaric acid, methyl ester
MIC4	VOC_254	0	Tetradecane, 4-ethyl-
MIC4	VOC_255	0	Tetramethylhydrazine
MIC4	VOC_256	0	Thiazole, 2-methyl-4-(1-methylethyl)-
MIC4	VOC_257	0	Thietane, 1-oxide
MIC4	VOC_258	0	Thietane, 3-methyl-
MIC4	VOC_259	0	Thiophene, 2,5-dibutyl-
MIC4	VOC_260	0	Triallylhydrazine
MIC4	VOC_261	0	Tridecane, 2,5-dimethyl-
MIC4	VOC_262	0	Triisobutylaluminum
MIC4	VOC_263	0	Undecane, 3,8-dimethyl-
MIC4	VOC_264	0	Undecane, 4,7-dimethyl-
MIC4	VOC_265	0	Undecanoic acid, 2-methyl-, methyl ester
MIC4	VOC_266	0	Z-1,6-Tridecadiene
MIC4	VOC_267	0	Z-9-Pentadecenol
MIC4	VOC_268	0	l-Proline, N-propoxycarbonyl-, decyl ester
MIC4	VOC_269	0	m-Aminophenylacetylene
MIC4	VOC_270	0	n-Butyl nitrite
MIC4	VOC_271	0	t-Butyl isobutyl ketone
MIC4	VOC_272	0	trans,trans-3,5-Heptadien-2-one
OCH1	VOC_001	0	.alpha.-Amino-.gamma.-butyrolactone
OCH1	VOC_002	0	1,1'-Bicyclohexyl, 4-methyl-4'-pentyl-
OCH1	VOC_003	0	1,1-Diethoxycyclohexane
OCH1	VOC_004	0	1,2,3-Benzotriazin-4(3H)-one, 3-[(3-fluorophenyl)methyl]-
OCH1	VOC_005	0	1,2,4,5-Tetrazine, 3,6-bis(1,1-dimethylethyl)-
OCH1	VOC_006	0	1,2,5-Trimethylpyrrole
OCH1	VOC_007	0	1,2-Cyclopentanedicarboxylic acid, 4-ethylidene-, dimethyl ester
OCH1	VOC_008	0	1,2-Dimethoxy-ethene
OCH1	VOC_009	0	1,2-Ethanediamine, N'-ethyl-N,N-dimethyl-
OCH1	VOC_010	0	1,2-Ethanediol, monoformate
OCH1	VOC_011	0	1,2-Propanediol, 3-methoxy-
OCH1	VOC_012	0	1,3,2-Oxathiaborole, 2-ethyl-
OCH1	VOC_013	0	1,3-Cyclohexanediamine
OCH1	VOC_014	0	1,3-Diazine
OCH1	VOC_015	0	1,3-Dioxane, 2-methyl-
OCH1	VOC_016	0	1,3-Dioxol-2-one
OCH1	VOC_017	0	1,3-Dioxolane, 2-hexyl-
OCH1	VOC_018	0	1,3-Propanediamine
OCH1	VOC_019	0	1,4 Benzodioxan-6-amine
OCH1	VOC_020	0	1,4-Oxathiin, 2,3-dihydro-6-methyl-
OCH1	VOC_021	0	1-(2-Methylallyl)azetidine
OCH1	VOC_022	0	1-(2-Propen-1-yloxy)dodecane
OCH1	VOC_023	0	1-(3-Hydroxy-3-methylbutyl)-3,6-diazahomoadamantan-9-one
OCH1	VOC_024	0	1-Butanol, 2-methyl-, (S)-
OCH1	VOC_025	0	1-Heptanol, 6-methyl-
OCH1	VOC_026	0	1-Methyl-2-phenylcyclopropane
OCH1	VOC_027	0	1-Nitro-2-propanone
OCH1	VOC_028	0	1-Propanol, 2-chloro-2-methyl-
OCH1	VOC_029	0	1-Propene, 2-methyl-3-(1-methylethoxy)-
OCH1	VOC_030	0	1-Propene, 3,3-dichloro-
OCH1	VOC_031	0	1H-Indazol-5-amine, 3-methyl-
OCH1	VOC_032	0	1H-Indene, octahydro-2,2,4,4,7,7-hexamethyl-, trans-
OCH1	VOC_033	0	1H-Indole, 5-fluoro-
OCH1	VOC_034	0	1H-Pyrazole, 4,5-dihydro-4,5-dimethyl-
OCH1	VOC_035	0	1H-Tetrazol-5-amine
OCH1	VOC_036	0	2(5H)-Furanone, 5-(2-hydroxyethylidene)-
OCH1	VOC_037	0	2,2'-(2,2'-Oxybis(ethane-2,1-diyl)bis(oxy))bis(ethane-2,1-diyl) bis(3-methylbutanoate)
OCH1	VOC_038	0	2,2'-Oxybis(ethane-2,1-diyl) bis(2-methylbutanoate)
OCH1	VOC_039	0	2,2-Diethoxyacetophenone
OCH1	VOC_040	0	2,3-Butanediol, [R-(R*,R*)]-
OCH1	VOC_041	0	2,3-Dimethyldodecane
OCH1	VOC_042	0	2,4,6-Trimethyl-1,5-diazabicyclo[3.1.0]hexane
OCH1	VOC_043	0	2,5-Dimethylpyrimidine
OCH1	VOC_044	0	2,6-Bis(2-methylpropyl)pyrazine
OCH1	VOC_045	0	2,6-Dimethyl-6-nitro-2-hepten-4-one
OCH1	VOC_046	0	2,6-Octadiene, 3,7-dimethyl-1-(2-propenyloxy)-
OCH1	VOC_047	0	2,9-Diazabicyclo[4.4.0]decane, cis-
OCH1	VOC_048	0	2-(1-Cyclopentenyl)furan
OCH1	VOC_049	0	2-(1H-Pyrazol-3-yl)acetaldehyde
OCH1	VOC_050	0	2-(5-Furan-2-yl-[1,3,4]oxadiazol-2-ylsulfanyl)-N,N-dimethyl-acetamide
OCH1	VOC_051	0	2-(Trimethylacetyl)thiophene
OCH1	VOC_052	0	2-Amino-4-methyl-oxazole
OCH1	VOC_053	0	2-Butanamine, 3,3-dimethyl-
OCH1	VOC_054	0	2-Butene ozonide
OCH1	VOC_055	0	2-Butenoic acid, 2-methyl-, 1-methylethyl ester, (Z)-
OCH1	VOC_056	0	2-Butenoic acid, 3-methyl-, 2-methylpropyl ester
OCH1	VOC_057	0	2-Chloro 5-chloromethylthiophene
OCH1	VOC_058	0	2-Chlorobenzimidazole
OCH1	VOC_059	0	2-Decene, 7-methyl-, (Z)-
OCH1	VOC_060	0	2-Ethyl-1-hexanol, methyl ether
OCH1	VOC_061	0	2-Ethyl-1-hexanol, trifluoroacetate
OCH1	VOC_062	0	2-Heptanol, 5-ethyl-
OCH1	VOC_063	0	2-Hexanone, 3-methyl-4-methylene-
OCH1	VOC_064	0	2-Hexenoic acid
OCH1	VOC_065	0	2-Hexenoic acid, 3-hexenyl ester, (E,Z)-
OCH1	VOC_066	0	2-Hydroxy-2,5-dimethyl-hept-6-en-3-one
OCH1	VOC_067	0	2-Isopropenyl-3-methylpyrazine
OCH1	VOC_068	0	2-Isopropoxyethylamine
OCH1	VOC_069	0	2-Isopropyl-5-oxohexanal
OCH1	VOC_070	0	2-Isopropylpyrazine
OCH1	VOC_071	0	2-Methoxy-3-methyl-butyric acid, methyl ester
OCH1	VOC_072	0	2-Naphthalenecarboxaldehyde, 3-hydroxy-5-methyl-8-(1-methylethyl)-
OCH1	VOC_073	0	2-Octanol, 3-methyl-
OCH1	VOC_074	0	2-Pentene, 5-butoxy-, (E)-
OCH1	VOC_075	0	2-Propanol, 1-isopropoxy-2-methyl-
OCH1	VOC_076	0	2-Propanone, 1,1-dipropoxy-
OCH1	VOC_077	0	2-Propenoic acid, 2-methyl-, propyl ester
OCH1	VOC_078	0	2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester
OCH1	VOC_079	0	2-Propenoic acid, ethenyl ester
OCH1	VOC_080	0	2-Propyl-1-pentanol
OCH1	VOC_081	0	2-Propyl-1-pentanol, methyl ether
OCH1	VOC_082	0	2-Propyn-1-amine, N,N-di-2-propynyl-
OCH1	VOC_083	0	2-Propyn-1-ol, acetate
OCH1	VOC_084	0	2-Pyrazoline, 1-butyl-5-methyl-
OCH1	VOC_085	0	2-Pyrazoline, 4-ethyl-1-methyl-
OCH1	VOC_086	0	3,4-Dichloro-1,2,5-thiadiazole
OCH1	VOC_087	0	3,4-Hexanedione, 2,2,5-trimethyl-
OCH1	VOC_088	0	3,5-Dimethyl-4-octanone
OCH1	VOC_089	0	3,5-Dimethyldodecane
OCH1	VOC_090	0	3,5-Heptanedione, 2,4,6-trimethyl
OCH1	VOC_091	0	3-Butoxy-2,4-dimethyl-1-pentene
OCH1	VOC_092	0	3-Decene, 2,2-dimethyl-, (E)-
OCH1	VOC_093	0	3-Ethyl-2,6,10-trimethylundecane
OCH1	VOC_094	0	3-Formyl-1-isopropyl-2(1H)-pyridone
OCH1	VOC_095	0	3-Heptanone, 2,4-dimethyl-
OCH1	VOC_096	0	3-Hepten-2-one, 5-methyl-
OCH1	VOC_097	0	3-Hexen-2-one, 3,4-dimethyl-, (E)-
OCH1	VOC_098	0	3-Isopropoxybenzoic acid, methyl ester
OCH1	VOC_099	0	3-Pentanol, 2,2-dimethyl-
OCH1	VOC_100	0	3-Pyridinesulfonic acid
OCH1	VOC_101	0	4,5,6,7-Tetrahydro-3-methylbenzofuran
OCH1	VOC_102	0	4-Cyclohexyl-1-butanol
OCH1	VOC_103	0	4-Cyclopentene-1,3-dione, 4-methoxy-5-methyl-
OCH1	VOC_104	0	4-Hexen-2-one, 3,4-dimethyl-
OCH1	VOC_105	0	4-Methoxy-3-buten-2-one
OCH1	VOC_106	0	4-Penten-2-one, 3-methyl-
OCH1	VOC_107	0	4-Pentenoic acid ethyl ester
OCH1	VOC_108	0	4-Phenylbut-3-ene-1-yne
OCH1	VOC_109	0	4-Propyl-2-hydroxycyclopent-2-en-1-one
OCH1	VOC_110	0	4-Pyrimidinamine, 2,6-difluoro-
OCH1	VOC_111	0	5,5-Dibutylnonane
OCH1	VOC_112	0	5-Isopropyl-2,8-dimethyl-9-oxatricyclo[4.4.0.0(2,8)]decan-7-one
OCH1	VOC_113	0	5-Methyl-4-hexene-1-yl acetate
OCH1	VOC_114	0	5-Methylhexane-2,4-dione, enol
OCH1	VOC_115	0	5-Nonanone, 2-methyl-
OCH1	VOC_116	0	6-Dodecanol
OCH1	VOC_117	0	9-Borabicyclo[3.3.1]nonan-9-amine, N-(2,2-dimethylpropylidene)-
OCH1	VOC_118	0	Acetaldehyde, bis(1-methylethyl)hydrazone
OCH1	VOC_119	0	Acetamide, 2-fluoro-
OCH1	VOC_120	0	Acetic acid, 1-methylcyclopentyl ester
OCH1	VOC_121	0	Acetic acid, 2-fluoroethyl ester
OCH1	VOC_122	0	Acetic acid, chloro-, 2-phenylethyl ester
OCH1	VOC_123	0	Acetic acid, chlorodifluoro-
OCH1	VOC_124	0	Acetic acid, methoxy-
OCH1	VOC_125	0	Acetic acid, oxo-, methyl ester
OCH1	VOC_126	0	Acetoin
OCH1	VOC_127	0	Acetonitrile,2-(methylimino)
OCH1	VOC_128	0	Acetyl chloride, chloro-
OCH1	VOC_129	0	Acetyl valeryl
OCH1	VOC_130	0	Adipic acid, 2,5-dimethylphenyl hexyl ester
OCH1	VOC_131	0	Alanine, N-methyl-N-isobutoxycarbonyl-, isobutyl ester
OCH1	VOC_132	0	Allyl n-octyl ether
OCH1	VOC_133	0	Ammonium acetate
OCH1	VOC_134	0	Aziridine, 1-propyl-
OCH1	VOC_135	0	Aziridine, 2-ethyl-
OCH1	VOC_136	0	Benzene, 1,3-bis(1,1-dimethylethyl)-2-methoxy-5-methyl-
OCH1	VOC_137	0	Benzene, 1-isocyano-2-methyl-
OCH1	VOC_138	0	Benzene, 1-isocyano-3-methyl-
OCH1	VOC_139	0	Benzene, 1-isocyano-4-methyl-
OCH1	VOC_140	0	Benzocyclodecene, tetradecahydro-
OCH1	VOC_141	0	Benzoic acid, 4-(acetyloxy)-, methyl ester
OCH1	VOC_142	0	Benzonitrile, 4-fluoro-
OCH1	VOC_143	0	Benzyl chloromethyl sulfide
OCH1	VOC_144	0	Borane, propadienediylidenetetrakis[difluoro-
OCH1	VOC_145	0	Boron, trihydro(pyridine)-, (T-4)-
OCH1	VOC_146	0	Butanal, 3,3-dimethyl-2-oxo-, hemihydrate
OCH1	VOC_147	0	Butanal, oxime
OCH1	VOC_148	0	Butanamide
OCH1	VOC_149	0	Butane, 1-(1-methylpropoxy)-
OCH1	VOC_150	0	Butane, 1-chloro-2-methyl-, (S)-
OCH1	VOC_151	0	Butane, 2-azido-2,3,3-trimethyl-
OCH1	VOC_152	0	Butanedinitrile, 2,3-diamino-2,3-dimethyl-
OCH1	VOC_153	0	Butanoic acid, .alpha.-[(2-methoxy-1,2-dioxoethyl)hydrazono]-
OCH1	VOC_154	0	Butanoic acid, 3-oxo-, 2-propenyl ester
OCH1	VOC_155	0	Butanoic acid, anhydride
OCH1	VOC_156	0	Butyl isopropylphosphonofluoridate
OCH1	VOC_157	0	Carbonic acid 3,5-dichloro-2,6-dimethyl-4-pyridyl ethyl ester
OCH1	VOC_158	0	Carbonic acid, ethyl-, methyl ester
OCH1	VOC_159	0	Chloro-methyl-methoxy-amine
OCH1	VOC_160	0	Chloromethyl chloroacetate
OCH1	VOC_161	0	Chloromethylmethyl sulfide
OCH1	VOC_162	0	Cyanic acid, butyl ester
OCH1	VOC_163	0	Cyclobutane, 1,1,2,3,3-pentamethyl-
OCH1	VOC_164	0	Cyclobutane, 1,2-bis(1-methylethenyl)-, trans-
OCH1	VOC_165	0	Cyclobutanol
OCH1	VOC_166	0	Cyclobutanol, 1-butyl-
OCH1	VOC_167	0	Cyclobutanone, oxime
OCH1	VOC_168	0	Cyclodecene, 3-bromo-
OCH1	VOC_169	0	Cyclododecanemethanol
OCH1	VOC_170	0	Cyclododecanol, 1-ethenyl-
OCH1	VOC_171	0	Cycloheptanol, trifluoroacetate
OCH1	VOC_172	0	Cyclohexane, 1-ethyl-1,3-dimethyl-, cis-
OCH1	VOC_173	0	Cyclohexanemethanol
OCH1	VOC_174	0	Cyclohexanemethanol, .alpha.-methyl-.alpha.-(1-methyl-2-propenyl)-, (R*,S*)-(.+-.)-
OCH1	VOC_175	0	Cyclopentene, 1-ethenyl-3-methylene-
OCH1	VOC_176	0	Cyclopropane, 1-heptyl-2-methyl-
OCH1	VOC_177	0	Cyclopropane, cyclopropylidene-
OCH1	VOC_178	0	Decane, 2,3,6-trimethyl-
OCH1	VOC_179	0	Decane, 2,3,8-trimethyl-
OCH1	VOC_180	0	Decane, 2,8,8-trimethyl-
OCH1	VOC_181	0	Decane, 3,6-dimethyl-
OCH1	VOC_182	0	Decane, 6-ethyl-2-methyl-
OCH1	VOC_183	0	Decanoic acid, 2,8-dimethyl-, methyl ester
OCH1	VOC_184	0	Diethylhydroxylamine
OCH1	VOC_185	0	Diundecylneopentylamine
OCH1	VOC_186	0	Dodecane, 2,5-dimethyl-
OCH1	VOC_187	0	Dodecane, 2,7,10-trimethyl-
OCH1	VOC_188	0	Ether, tert-butyl isopropylidenecyclopropyl
OCH1	VOC_189	0	Ethyl 1-methylcyclopropanecarboxylate
OCH1	VOC_190	0	Ethyl 4-ethoxyphenylacetate
OCH1	VOC_191	0	Ethyl Acetate
OCH1	VOC_192	0	Ethylenediamine
OCH1	VOC_193	0	Ethylenimine, N-chloro-
OCH1	VOC_194	0	Formamide, N-formyl-N-methyl-
OCH1	VOC_195	0	Furan-2-carbonyl chloride, tetrahydro-
OCH1	VOC_196	0	Heptane, 3-(chloromethyl)-
OCH1	VOC_197	0	Heptane, 4-ethyl-2,2,6,6-tetramethyl-
OCH1	VOC_198	0	Heptanoic acid, 1-methylethyl ester
OCH1	VOC_199	0	Hex-2-yn-4-one, 2-methyl-
OCH1	VOC_200	0	Hexane, 1-ethoxy-
OCH1	VOC_201	0	Hexanoic acid, 1,1-dimethylethyl ester
OCH1	VOC_202	0	Hydrazine, (2-methylpropyl)-
OCH1	VOC_203	0	Hydrazine, 1,1-diethyl-
OCH1	VOC_204	0	Hydrazine, 1,1-diethyl-2-(1-methylethyl)-
OCH1	VOC_205	0	Malonyl dichloride
OCH1	VOC_206	0	Methanamine, N,N-difluoro-
OCH1	VOC_207	0	Methanamine, N-butylidene-
OCH1	VOC_208	0	Methane, fluorotrinitro-
OCH1	VOC_209	0	Methoxyacetaldehyde diethyl acetal
OCH1	VOC_210	0	Methyl 2,4-dimethyltridecanoate
OCH1	VOC_211	0	Methyl 2,8-dimethyltridecanoate
OCH1	VOC_212	0	Methyl 2-acetamidoacrylate
OCH1	VOC_213	0	Methyl 2-butynoate
OCH1	VOC_214	0	Methyl 7,9-tridecadienyl ether
OCH1	VOC_215	0	Methyl-4-deoxy-2-O-methyl.beta.l-threo-hex-4-enopyranosid uronate
OCH1	VOC_216	0	Methylamine, N-cyclopentylidene-
OCH1	VOC_217	0	N',N'-Dimethyl-N-[2,2,3,3-tetracyano-4-(2-furyl)cyclopentyl]acetohydrazide
OCH1	VOC_218	0	N-(4-Methylphenyl)-4-methylbenzenesulfenamide
OCH1	VOC_219	0	N-(9-Ethyl-9H-carbazol-3-yl)-2,2,3,3,3-pentafluoropropanamide
OCH1	VOC_220	0	Nonane, 2-methyl-5-propyl-
OCH1	VOC_221	0	Nonane, 3-methyl-5-propyl-
OCH1	VOC_222	0	Nonane, 5-methyl-5-propyl-
OCH1	VOC_223	0	Octane, 2,3,6,7-tetramethyl-
OCH1	VOC_224	0	Octane, 5-ethyl-2-methyl-
OCH1	VOC_225	0	Octanoic acid, 2,6-dimethyl-, methyl ester
OCH1	VOC_226	0	Oxazolidine, 2,2,5-trimethyl-3-propyl-
OCH1	VOC_227	0	Oxetane, 3,3-dimethyl-
OCH1	VOC_228	790368.4092	Oxetane, 3-(1-methylethyl)-
OCH1	VOC_229	0	Oxirane, (bromomethyl)-
OCH1	VOC_230	0	Oxirane, (ethoxymethyl)-
OCH1	VOC_231	0	Oxirane, 2-(1,1-dimethylethyl)-3-methyl-
OCH1	VOC_232	0	Oxirane, 2-methyl-3-(1-methylethyl)-
OCH1	VOC_233	0	Pentadecanoic acid, 2,6,10,14-tetramethyl-, methyl ester
OCH1	VOC_234	0	Pentane, 2,4-dimethyl-2-nitro-
OCH1	VOC_235	0	Pentanedioic acid, 2-methyl-, dimethyl ester
OCH1	VOC_236	0	Pentanedioic acid, 3-methyl-, dimethyl ester
OCH1	VOC_237	0	Pentanoic acid, 2-methylbutyl ester
OCH1	VOC_238	0	Pivalic acid, 2-methylpropyl ester
OCH1	VOC_239	0	Pivaloylacetone, enol form
OCH1	VOC_240	0	Plumbane, dimethylbis(trifluoromethyl)-
OCH1	VOC_241	0	Prop-2-yn-1-yl 2-methylbutanoate
OCH1	VOC_242	0	Propanal, 2-propenylhydrazone
OCH1	VOC_243	0	Propane, 1-chloro-2,2-dimethyl-
OCH1	VOC_244	0	Propanoic acid, 2,2-dimethyl-, propyl ester
OCH1	VOC_245	0	Propanoic acid, 2-hydroxy-2-methyl-
OCH1	VOC_246	0	Propanoic acid, 2-methyl-, 1-methylethyl ester
OCH1	VOC_247	0	Propanoic acid, 2-methyl-, propyl ester
OCH1	VOC_248	0	Propanoic acid, anhydride
OCH1	VOC_249	0	Propiolactone
OCH1	VOC_250	0	Pyridin-2,6-diol, diacetate
OCH1	VOC_251	10563635.09	Pyrimidine, 2-methyl-
OCH1	VOC_252	0	Pyrimidine, 4,6-dimethyl-
OCH1	VOC_253	0	Tartaric acid, methyl ester
OCH1	VOC_254	0	Tetradecane, 4-ethyl-
OCH1	VOC_255	0	Tetramethylhydrazine
OCH1	VOC_256	0	Thiazole, 2-methyl-4-(1-methylethyl)-
OCH1	VOC_257	0	Thietane, 1-oxide
OCH1	VOC_258	0	Thietane, 3-methyl-
OCH1	VOC_259	0	Thiophene, 2,5-dibutyl-
OCH1	VOC_260	0	Triallylhydrazine
OCH1	VOC_261	0	Tridecane, 2,5-dimethyl-
OCH1	VOC_262	0	Triisobutylaluminum
OCH1	VOC_263	0	Undecane, 3,8-dimethyl-
OCH1	VOC_264	0	Undecane, 4,7-dimethyl-
OCH1	VOC_265	0	Undecanoic acid, 2-methyl-, methyl ester
OCH1	VOC_266	0	Z-1,6-Tridecadiene
OCH1	VOC_267	0	Z-9-Pentadecenol
OCH1	VOC_268	0	l-Proline, N-propoxycarbonyl-, decyl ester
OCH1	VOC_269	0	m-Aminophenylacetylene
OCH1	VOC_270	0	n-Butyl nitrite
OCH1	VOC_271	0	t-Butyl isobutyl ketone
OCH1	VOC_272	0	trans,trans-3,5-Heptadien-2-one
OCH2	VOC_001	0	.alpha.-Amino-.gamma.-butyrolactone
OCH2	VOC_002	0	1,1'-Bicyclohexyl, 4-methyl-4'-pentyl-
OCH2	VOC_003	0	1,1-Diethoxycyclohexane
OCH2	VOC_004	0	1,2,3-Benzotriazin-4(3H)-one, 3-[(3-fluorophenyl)methyl]-
OCH2	VOC_005	0	1,2,4,5-Tetrazine, 3,6-bis(1,1-dimethylethyl)-
OCH2	VOC_006	0	1,2,5-Trimethylpyrrole
OCH2	VOC_007	0	1,2-Cyclopentanedicarboxylic acid, 4-ethylidene-, dimethyl ester
OCH2	VOC_008	0	1,2-Dimethoxy-ethene
OCH2	VOC_009	0	1,2-Ethanediamine, N'-ethyl-N,N-dimethyl-
OCH2	VOC_010	0	1,2-Ethanediol, monoformate
OCH2	VOC_011	0	1,2-Propanediol, 3-methoxy-
OCH2	VOC_012	0	1,3,2-Oxathiaborole, 2-ethyl-
OCH2	VOC_013	0	1,3-Cyclohexanediamine
OCH2	VOC_014	0	1,3-Diazine
OCH2	VOC_015	0	1,3-Dioxane, 2-methyl-
OCH2	VOC_016	0	1,3-Dioxol-2-one
OCH2	VOC_017	0	1,3-Dioxolane, 2-hexyl-
OCH2	VOC_018	0	1,3-Propanediamine
OCH2	VOC_019	0	1,4 Benzodioxan-6-amine
OCH2	VOC_020	0	1,4-Oxathiin, 2,3-dihydro-6-methyl-
OCH2	VOC_021	0	1-(2-Methylallyl)azetidine
OCH2	VOC_022	0	1-(2-Propen-1-yloxy)dodecane
OCH2	VOC_023	0	1-(3-Hydroxy-3-methylbutyl)-3,6-diazahomoadamantan-9-one
OCH2	VOC_024	0	1-Butanol, 2-methyl-, (S)-
OCH2	VOC_025	0	1-Heptanol, 6-methyl-
OCH2	VOC_026	0	1-Methyl-2-phenylcyclopropane
OCH2	VOC_027	0	1-Nitro-2-propanone
OCH2	VOC_028	0	1-Propanol, 2-chloro-2-methyl-
OCH2	VOC_029	0	1-Propene, 2-methyl-3-(1-methylethoxy)-
OCH2	VOC_030	0	1-Propene, 3,3-dichloro-
OCH2	VOC_031	0	1H-Indazol-5-amine, 3-methyl-
OCH2	VOC_032	0	1H-Indene, octahydro-2,2,4,4,7,7-hexamethyl-, trans-
OCH2	VOC_033	0	1H-Indole, 5-fluoro-
OCH2	VOC_034	0	1H-Pyrazole, 4,5-dihydro-4,5-dimethyl-
OCH2	VOC_035	0	1H-Tetrazol-5-amine
OCH2	VOC_036	0	2(5H)-Furanone, 5-(2-hydroxyethylidene)-
OCH2	VOC_037	0	2,2'-(2,2'-Oxybis(ethane-2,1-diyl)bis(oxy))bis(ethane-2,1-diyl) bis(3-methylbutanoate)
OCH2	VOC_038	0	2,2'-Oxybis(ethane-2,1-diyl) bis(2-methylbutanoate)
OCH2	VOC_039	0	2,2-Diethoxyacetophenone
OCH2	VOC_040	0	2,3-Butanediol, [R-(R*,R*)]-
OCH2	VOC_041	0	2,3-Dimethyldodecane
OCH2	VOC_042	0	2,4,6-Trimethyl-1,5-diazabicyclo[3.1.0]hexane
OCH2	VOC_043	0	2,5-Dimethylpyrimidine
OCH2	VOC_044	0	2,6-Bis(2-methylpropyl)pyrazine
OCH2	VOC_045	0	2,6-Dimethyl-6-nitro-2-hepten-4-one
OCH2	VOC_046	0	2,6-Octadiene, 3,7-dimethyl-1-(2-propenyloxy)-
OCH2	VOC_047	0	2,9-Diazabicyclo[4.4.0]decane, cis-
OCH2	VOC_048	0	2-(1-Cyclopentenyl)furan
OCH2	VOC_049	0	2-(1H-Pyrazol-3-yl)acetaldehyde
OCH2	VOC_050	0	2-(5-Furan-2-yl-[1,3,4]oxadiazol-2-ylsulfanyl)-N,N-dimethyl-acetamide
OCH2	VOC_051	0	2-(Trimethylacetyl)thiophene
OCH2	VOC_052	0	2-Amino-4-methyl-oxazole
OCH2	VOC_053	0	2-Butanamine, 3,3-dimethyl-
OCH2	VOC_054	0	2-Butene ozonide
OCH2	VOC_055	0	2-Butenoic acid, 2-methyl-, 1-methylethyl ester, (Z)-
OCH2	VOC_056	0	2-Butenoic acid, 3-methyl-, 2-methylpropyl ester
OCH2	VOC_057	0	2-Chloro 5-chloromethylthiophene
OCH2	VOC_058	0	2-Chlorobenzimidazole
OCH2	VOC_059	0	2-Decene, 7-methyl-, (Z)-
OCH2	VOC_060	325288.8515	2-Ethyl-1-hexanol, methyl ether
OCH2	VOC_061	0	2-Ethyl-1-hexanol, trifluoroacetate
OCH2	VOC_062	0	2-Heptanol, 5-ethyl-
OCH2	VOC_063	0	2-Hexanone, 3-methyl-4-methylene-
OCH2	VOC_064	0	2-Hexenoic acid
OCH2	VOC_065	0	2-Hexenoic acid, 3-hexenyl ester, (E,Z)-
OCH2	VOC_066	0	2-Hydroxy-2,5-dimethyl-hept-6-en-3-one
OCH2	VOC_067	0	2-Isopropenyl-3-methylpyrazine
OCH2	VOC_068	0	2-Isopropoxyethylamine
OCH2	VOC_069	0	2-Isopropyl-5-oxohexanal
OCH2	VOC_070	0	2-Isopropylpyrazine
OCH2	VOC_071	0	2-Methoxy-3-methyl-butyric acid, methyl ester
OCH2	VOC_072	0	2-Naphthalenecarboxaldehyde, 3-hydroxy-5-methyl-8-(1-methylethyl)-
OCH2	VOC_073	0	2-Octanol, 3-methyl-
OCH2	VOC_074	0	2-Pentene, 5-butoxy-, (E)-
OCH2	VOC_075	0	2-Propanol, 1-isopropoxy-2-methyl-
OCH2	VOC_076	0	2-Propanone, 1,1-dipropoxy-
OCH2	VOC_077	0	2-Propenoic acid, 2-methyl-, propyl ester
OCH2	VOC_078	0	2-Propenoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester
OCH2	VOC_079	0	2-Propenoic acid, ethenyl ester
OCH2	VOC_080	0	2-Propyl-1-pentanol
OCH2	VOC_081	0	2-Propyl-1-pentanol, methyl ether
OCH2	VOC_082	0	2-Propyn-1-amine, N,N-di-2-propynyl-
OCH2	VOC_083	0	2-Propyn-1-ol, acetate
OCH2	VOC_084	0	2-Pyrazoline, 1-butyl-5-methyl-
OCH2	VOC_085	0	2-Pyrazoline, 4-ethyl-1-methyl-
OCH2	VOC_086	0	3,4-Dichloro-1,2,5-thiadiazole
OCH2	VOC_087	0	3,4-Hexanedione, 2,2,5-trimethyl-
OCH2	VOC_088	0	3,5-Dimethyl-4-octanone
OCH2	VOC_089	0	3,5-Dimethyldodecane
OCH2	VOC_090	0	3,5-Heptanedione, 2,4,6-trimethyl
OCH2	VOC_091	0	3-Butoxy-2,4-dimethyl-1-pentene
OCH2	VOC_092	0	3-Decene, 2,2-dimethyl-, (E)-
OCH2	VOC_093	0	3-Ethyl-2,6,10-trimethylundecane
OCH2	VOC_094	0	3-Formyl-1-isopropyl-2(1H)-pyridone
OCH2	VOC_095	0	3-Heptanone, 2,4-dimethyl-
OCH2	VOC_096	0	3-Hepten-2-one, 5-methyl-
OCH2	VOC_097	0	3-Hexen-2-one, 3,4-dimethyl-, (E)-
OCH2	VOC_098	0	3-Isopropoxybenzoic acid, methyl ester
OCH2	VOC_099	0	3-Pentanol, 2,2-dimethyl-
OCH2	VOC_100	0	3-Pyridinesulfonic acid
OCH2	VOC_101	0	4,5,6,7-Tetrahydro-3-methylbenzofuran
OCH2	VOC_102	0	4-Cyclohexyl-1-butanol
OCH2	VOC_103	0	4-Cyclopentene-1,3-dione, 4-methoxy-5-methyl-
OCH2	VOC_104	0	4-Hexen-2-one, 3,4-dimethyl-
OCH2	VOC_105	0	4-Methoxy-3-buten-2-one
OCH2	VOC_106	0	4-Penten-2-one, 3-methyl-
